SVC_NUM,DIR,ROUT_SEQ,BS_CODE,DISTANCE
NR7,1,25,8138,8.5
NR7,1,26,8057,8.9
NR7,1,27,8058,9
NR7,1,28,8069,9.4
NR7,1,29,4179,9.7
NR7,1,30,1012,9.9
NR7,1,31,1013,10
NR7,1,32,1112,10.3
NR7,1,33,1113,10.5
NR7,1,34,1121,10.9
NR7,1,35,1211,11.2
NR7,1,36,1311,11.5
NR7,1,37,80011,12.2
NR7,1,38,80031,12.7
NR7,1,39,80051,13
NR7,1,40,80071,13.4
NR7,1,41,80091,13.9
NR7,1,42,81011,14.2
NR7,1,43,81031,14.7
NR7,1,44,81051,15
NR7,1,45,82011,15.5
NR7,1,46,82032,15.8
NR7,1,47,82033,15.9
NR7,1,48,82061,16.4
NR7,1,49,83101,16.8
NR7,1,50,83111,17.1
NR7,1,51,72011,17.6
NR7,1,52,72021,18
NR7,1,53,72061,18.5
NR7,1,54,72071,18.7
NR7,1,55,84499,19.2
NR7,1,56,84489,19.8
NR7,1,57,84459,20.2
NR7,1,58,84361,21.4
NR7,1,59,84311,21.7
NR7,1,60,84321,22
NR7,1,61,84341,22.3
NR7,1,62,84219,22.8
NR7,1,63,84199,23.3
NR7,1,64,84051,23.8
NR7,1,65,84061,24.1
NR7,1,66,85091,24.6
NR7,1,67,85101,25.2
NR7,1,68,96011,25.6
NR7,1,69,96021,26
NR7,1,70,96031,26.3
NR7,1,71,96201,26.9
NR7,1,72,96191,27.2
NR7,1,73,96261,27.6
NR7,1,74,96161,27.9
NR7,1,75,96251,28.2
NR7,1,76,96281,28.6
NR7,1,77,76061,29.9
NR7,1,78,76131,30.4
NR7,1,79,76141,30.8
NR7,1,80,76201,31.3
NR7,1,81,76211,31.6
NR7,1,82,76221,31.9
NR7,1,83,76231,32.4
NR7,1,84,76241,32.7
NR7,1,85,98011,33.3
NR7,1,86,98091,33.7
NR7,1,87,78051,34.1
NR7,1,88,78061,34.5
NR7,1,89,77051,34.9
NR7,1,90,77041,35.3
NR7,1,91,77031,35.7
NR7,1,92,77021,36
NR7,1,93,77011,36.4
NR7,1,94,77071,37
NR7,1,95,77209,37.3
NR7,1,96,77199,37.7
NR7,1,97,78109,38.7
NR7,1,98,78119,39.3
NR7,1,99,78129,39.7
NR7,1,100,78139,40.1
NR7,1,101,78149,40.5
NR7,1,102,98109,40.8
NR7,1,103,98029,41.2
NR7,1,104,98019,41.5
NR7,1,105,76249,42.1
NR7,1,106,76239,42.4
NR7,1,107,76229,42.9
NR7,1,108,76219,43.2
NR7,1,109,76209,43.6
NR7,1,110,76149,44.1
NR7,1,111,76139,44.5
NR7,1,112,76069,45.1
NR7,1,113,96289,46.3
NR7,1,114,96259,46.8
NR7,1,115,96169,47.1
NR7,1,116,96269,47.5
NR7,1,117,96199,47.9
NR7,1,118,96209,48.3
NR7,1,119,96039,48.9
NR7,1,120,96029,49.2
NR7,1,121,96019,49.6
NR7,1,122,85109,49.9
NR7,1,123,85099,50.6
NR7,1,124,84069,51.1
NR7,1,125,84059,51.4
NR7,1,126,84191,52
NR7,1,127,84211,52.5
NR7,1,128,84349,52.8
NR7,1,129,84329,53.1
NR7,1,130,84319,53.4
NR7,1,131,84369,53.8
NR7,1,132,84451,55
NR7,1,133,84481,55.5
NR7,1,134,84491,56
NR7,1,135,72079,56.4
NR7,1,136,72069,56.7
NR7,1,137,72029,57.1
NR7,1,138,72019,57.5
NR7,1,139,83119,58.2
NR7,1,140,83109,58.4
NR7,1,141,82069,59.1
NR7,1,142,82049,59.6
NR7,1,143,82029,60
NR7,1,144,82109,60.3
NR7,1,145,81069,60.6
NR7,1,146,81049,61.1
NR7,1,147,81029,61.4
NR7,1,148,80089,61.9
NR7,1,149,80069,62.3
NR7,1,150,80049,62.8
NR7,1,151,80039,63
NR7,1,152,80029,63.4
NR7,1,153,1319,64
NR7,1,154,1219,64.4
NR7,1,155,1129,64.7
NR7,1,156,1059,65.1
NR7,1,157,1119,65.4
NR7,1,158,1019,65.8
NR7,1,159,4159,66.1
NR7,1,160,E0204,-
NR7,1,161,E0403,-
NR7,1,162,4121,66.9
NR7,1,163,8041,67.2
NR7,1,164,8031,67.5
NR7,1,165,8111,68
NR7,1,166,8121,68.3
NR7,1,167,E0902,-
NR7,1,168,E0901,-
NR7,1,169,9011,69
NR7,1,170,9022,69.3
NR7,1,171,13199,69.7
NR7,1,172,E1301,-
NR7,1,173,13159,70.4
NR7,1,174,13071,70.8
NR7,1,175,13081,71.2
NR7,1,176,13091,71.6
NR7,1,177,13101,72
NR7,1,178,4339,72.3
NR7,1,179,4219,72.5
NR7,1,180,E0404,-
NR7,1,181,E0203,-
NR7,1,182,E0400,-
NR7,1,183,5029,73.4
NR7,1,184,E0503,-
NR7,1,185,5319,73.9
NR7,1,186,3011,74.7
NR7,1,187,2111,75.3
NR7,1,188,E8000,-
NR7,1,189,2089,76
NR8,1,1,2099,0
NR8,1,2,2101,0.4
NR8,1,3,2051,0.8
NR8,1,4,2061,1.1
NR8,1,5,E0401,-
NR8,1,6,4167,2.1
NR8,1,7,4249,2.4
NR8,1,8,5029,2.8
NR8,1,9,E0501,-
NR8,1,10,4222,3.4
NR8,1,11,4211,3.7
NR8,1,12,4331,4
NR8,1,13,13109,4.3
NR8,1,14,13099,4.8
NR8,1,15,E1302,-
NR8,1,16,8121,5.8
NR8,1,17,E0902,-
NR8,1,18,E0901,-
NR8,1,19,9011,6.5
NR8,1,20,9022,6.8
NR8,1,21,9111,7.3
NR8,1,22,9121,7.6
NR8,1,23,9131,8.2
NR8,1,24,9141,8.5
NR8,1,25,13011,8.8
NR8,1,26,13021,9.4
NR8,1,27,11201,9.7
NR8,1,28,11211,10
NR8,1,29,11221,10.5
NR8,1,30,11231,11
NR8,1,31,11419,11.7
NR8,1,32,11409,12.1
NR8,1,33,11181,12.4
NR8,1,34,11191,12.9
NR8,1,35,19011,13.4
NR8,1,36,19021,13.8
NR8,1,37,19031,14.2
NR8,1,38,19041,14.6
NR8,1,39,17151,15.3
NR8,1,40,17161,15.6
NR8,1,41,17171,16
NR8,1,42,17181,16.3
NR8,1,43,20101,16.6
NR8,1,44,28011,17.2
NR8,1,45,28181,18
NR8,1,46,28101,18.4
NR8,1,47,42311,19.1
NR8,1,48,43621,19.5
NR8,1,49,43611,19.8
NR8,1,50,43181,20.1
NR8,1,51,43171,20.5
NR8,1,52,43419,21.1
NR8,1,53,43469,21.7
NR8,1,54,43479,22
NR8,1,55,43489,22.3
NR8,1,56,43499,22.7
NR8,1,57,43839,23.1
NR8,1,58,43649,23.4
NR8,1,59,43589,23.9
NR8,1,60,43579,24.3
NR8,1,61,43609,24.6
NR8,1,62,43461,25
NR8,1,63,43411,25.5
NR8,1,64,43179,26.1
NR8,1,65,43189,26.5
NR8,1,66,43619,26.9
NR8,1,67,43629,27.1
NR8,1,68,42319,27.5
NR8,1,69,28109,28.2
NR8,1,70,28189,28.6
NR8,1,71,28019,29.3
NR8,1,72,20109,29.9
NR8,1,73,17189,30.3
NR8,1,74,17179,30.6
NR8,1,75,17169,30.9
NR8,1,76,17159,31.3
NR8,1,77,19049,31.9
NR8,1,78,19039,32.4
NR8,1,79,19029,32.9
NR8,1,80,19019,33.2
NR8,1,81,11199,33.6
NR8,1,82,11189,34.1
NR8,1,83,11401,34.5
NR8,1,84,11239,35.6
NR8,1,85,11229,36
NR8,1,86,11219,36.3
NR8,1,87,11209,36.7
NR8,1,88,13029,37.2
NR8,1,89,13019,37.8
NR8,1,90,9149,38.1
NR8,1,91,9159,38.6
NR8,1,92,9169,38.9
NR8,1,93,9179,39.2
NR8,1,94,9047,39.5
NR8,1,95,9048,39.7
NR8,1,96,9037,40.1
NR8,1,97,9038,40.3
NR8,1,98,E1302,-
NR8,1,99,13091,41.4
NR8,1,100,13101,41.8
NR8,1,101,4339,42.1
NR8,1,102,4219,42.3
NR8,1,103,E0404,-
NR8,1,104,E0203,-
NR8,1,105,E0400,-
NR8,1,106,5029,43.2
NR8,1,107,E0503,-
NR8,1,108,5319,43.7
NR8,1,109,3011,44.5
NR8,1,110,2111,45.1
NR8,1,111,E8000,-
NR8,1,112,2089,45.8
RWS8,1,1,14519,0
RWS8,1,2,14141,2
RWS8,1,3,14121,2.3
RWS8,1,4,14139,4
RWS8,1,5,14519,7
